Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot156,"Роман Филиппов",easy,45,Failed,"Boss Hunter","Spawn Point (-86.1 -14.4 21.4)","1","17:23:54","17:27:52",
Bot158,"Lino Evan",normal,35,Failed,"White Rook","White Rook: Objective #1","1","17:23:04","17:32:39",
Bot159,"Pat Nickles",hard,45,Completed,"Pest Control","Zone eger_barracks_area_1","1","17:23:04","17:26:05",
Bot159,"Pat Nickles",hard,45,Completed,"Pest Control","Zone eger_barracks_area_2","1","17:26:10","17:32:36",
Bot159,"Pat Nickles",hard,45,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #6","1","17:32:41","17:34:03",
Bot159,"Pat Nickles",hard,45,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #3","1","17:34:08","17:35:21",
Bot159,"Pat Nickles",hard,45,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #2","1","17:35:26","17:36:09",
Bot159,"Pat Nickles",hard,45,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #4","1","17:36:14","17:36:49",
Bot159,"Pat Nickles",hard,45,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #1","1","17:36:54","17:37:26",
Bot159,"Pat Nickles",hard,45,Completed,"White King","White King: Objective #2","1","17:37:31","17:38:22",
Bot159,"Pat Nickles",hard,45,Completed,"White King","White King: Objective #14","1","17:38:27","17:39:13",
Bot159,"Pat Nickles",hard,45,Completed,"White King","White King: Objective #1","1","17:39:18","17:41:19",
Bot159,"Pat Nickles",hard,45,Completed,"White King","White King: Objective #10","1","17:41:24","17:41:59",
Bot159,"Pat Nickles",hard,45,Completed,"White King","White King: Objective #9","1","17:42:04","17:42:24",
Bot159,"Pat Nickles",hard,45,Failed,"White King","White King: Objective #15","1","17:42:30","17:43:17",
Bot159,"Pat Nickles",hard,45,Completed,"White King","White King: Objective #12","1","17:43:22","17:44:48",
Bot159,"Pat Nickles",hard,45,Completed,"White Bishop","White Bishop: Objective #2","1","17:44:53","17:45:44",
Bot159,"Pat Nickles",hard,45,Failed,"White Bishop","White Bishop: Objective #6","1","17:45:49","17:45:58",
Bot159,"Pat Nickles",hard,45,Completed,"White Bishop","White Bishop: Objective #7","1","17:46:03","17:46:27",
Bot159,"Pat Nickles",hard,45,Completed,"White Bishop","White Bishop: Objective #8","1","17:46:32","17:46:58",
Bot159,"Pat Nickles",hard,45,Completed,"White Bishop","White Bishop: Objective #9","1","17:47:03","17:47:18",
Bot160,"Trevor Western",hard,49,Completed,"Command Center","Command Center: Objective #2","1","17:23:04","17:32:43",
Bot160,"Trevor Western",hard,49,Completed,"Command Center","Command Center: Objective #4","3","17:32:48","17:34:40",
Bot160,"Trevor Western",hard,49,Completed,"Command Center","Command Center: Objective #3","3","17:34:45","17:36:37",
Bot160,"Trevor Western",hard,49,Completed,"Command Center","Command Center: Objective #6","2","17:36:42","17:37:36",
Bot160,"Trevor Western",hard,49,Completed,"Command Center","Command Center: Objective #7","2","17:37:41","17:39:33",
Bot160,"Trevor Western",hard,49,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #5","1","17:39:38","17:40:05",
Bot160,"Trevor Western",hard,49,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #1","1","17:40:10","17:40:26",
Bot160,"Trevor Western",hard,49,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #4","1","17:40:31","17:41:34",
Bot160,"Trevor Western",hard,49,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #2","1","17:41:39","17:42:04",
Bot160,"Trevor Western",hard,49,Active,"Black Bishop Underground","Black Bishop Underground: Objective #3","1","17:42:09","N/A",
Bot178,"Lyman Seibold",easy,38,Completed,"Hermetic Depot","Hermetic Depot: Objective #3","1","17:29:09","17:39:02",
Bot178,"Lyman Seibold",easy,38,Completed,"Hermetic Depot","Hermetic Depot: Objective #8","1","17:39:07","17:39:40",
Bot178,"Lyman Seibold",easy,38,Failed,"Hermetic Depot","Hermetic Depot: Objective #5","1","17:39:45","17:39:56",
Bot178,"Lyman Seibold",easy,38,Completed,"Hermetic Depot","Hermetic Depot: Objective #4","1","17:40:01","17:40:12",
Bot178,"Lyman Seibold",easy,38,Failed,"Hermetic Depot","Hermetic Depot: Objective #2","1","17:40:17","17:42:08",
Bot178,"Lyman Seibold",easy,38,Completed,"Hermetic Depot","Hermetic Depot: Objective #1","1","17:42:14","17:43:16",
Bot178,"Lyman Seibold",easy,38,Failed,"Hermetic Depot","Hermetic Depot: Objective #7","1","17:43:21","17:43:46",
Bot177,"Beau Rew",easy,36,Completed,"Reserve","Zone huntsman_029","1","17:29:09","17:35:40",
Bot177,"Beau Rew",easy,36,Failed,"White Knight","White Knight: Objective #1","1","17:35:45","17:38:43",
Bot179,"Ollie Veiga",easy,62,Failed,"White Bishop","White Bishop: Objective #3","1","17:29:10","17:37:17",
Bot185,"Максим Шаповалов",hard,70,Completed,"Train Yard Bunker Entrance","Train Yard Bunker Entrance: Objective #2","1","17:35:12","17:36:24",
Bot185,"Максим Шаповалов",hard,70,Failed,"Snatch","Zone tadeush_bmp2_area_mark_12","1","17:36:29","17:37:57",
Bot193,"Андрей Новичков",easy,43,Failed,"Black Knight","Black Knight: Objective #7","1","17:39:52","17:41:50",
Bot193,"Андрей Новичков",easy,43,Failed,"Black Knight","Black Knight: Objective #3","1","17:41:55","17:42:50",
Bot193,"Андрей Новичков",easy,43,Completed,"Black Knight","Black Knight: Objective #5","1","17:42:55","17:43:00",
Bot193,"Андрей Новичков",easy,43,Completed,"Black Knight","Black Knight: Objective #9","1","17:43:05","17:43:17",
Bot193,"Андрей Новичков",easy,43,Completed,"Black Knight","Black Knight: Objective #2","1","17:43:22","17:44:31",
Bot193,"Андрей Новичков",easy,43,Completed,"Black Knight","Black Knight: Objective #8","1","17:44:37","17:44:56",
Bot193,"Андрей Новичков",easy,43,Failed,"Black Knight","Black Knight: Objective #6","1","17:45:01","17:45:03",
Bot193,"Андрей Новичков",easy,43,Completed,"Black Knight","Black Knight: Objective #1","1","17:45:08","17:45:25",
Bot193,"Андрей Новичков",easy,43,Completed,"Black Knight","Black Knight: Objective #4","1","17:45:30","17:45:38",
Bot193,"Андрей Новичков",easy,43,Active,"Black Knight Roof","Black Knight Roof: Objective #3","1","17:45:43","N/A",
Bot194,"Егор Крутов",easy,36,Failed,"Black Knight","Black Knight: Objective #7","1","17:39:52","17:40:38",
Bot195,"Rubin Fell",normal,36,Failed,"Hermetic Depot","Hermetic Depot: Objective #5","1","17:40:56","17:40:56",
Bot195,"Rubin Fell",normal,36,Failed,"Hermetic Depot","Hermetic Depot: Objective #8","1","17:41:01","17:41:31",
Bot196,"Martin Southwood",normal,45,Failed,"Hermetic Depot","Hermetic Depot: Objective #5","1","17:40:56","17:40:56",
Bot196,"Martin Southwood",normal,45,Completed,"Hermetic Depot","Hermetic Depot: Objective #8","1","17:41:01","17:45:13",
Bot196,"Martin Southwood",normal,45,Active,"Hermetic Depot","Hermetic Depot: Objective #3","1","17:45:18","N/A",
Bot199,"Олег Голов",easy,47,Failed,"Black Bishop Tech Room","Black Bishop Tech Room: Objective #1","2","17:42:11","17:44:05",
Bot199,"Олег Голов",easy,47,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #4","1","17:44:10","17:44:49",
Bot199,"Олег Голов",easy,47,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #2","1","17:44:54","17:45:42",
Bot199,"Олег Голов",easy,47,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #5","1","17:45:47","17:46:03",
Bot199,"Олег Голов",easy,47,Active,"Black Bishop Underground","Black Bishop Underground: Objective #1","1","17:46:08","N/A",
