Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"Ваха Белый (Neville)",hard,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #1","1","01:07:23","01:07:59",
Bot1,"Ваха Белый (Neville)",hard,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #3","1","01:08:04","01:08:11",
Bot1,"Ваха Белый (Neville)",hard,1,Failed,"OLI Logistics Area","OLI Logistics Area: Objective #4","1","01:08:17","01:08:32",
Bot1,"Ваха Белый (Neville)",hard,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #5","1","01:08:37","01:09:26",
Bot1,"Ваха Белый (Neville)",hard,1,Failed,"OLI Logistics Area","OLI Logistics Area: Objective #2","1","01:09:31","01:09:40",
Bot1,"Ваха Белый (Neville)",hard,1,Completed,"OLI Logistics Area","OLI Logistics Area: Objective #6","1","01:09:45","01:10:06",
Bot1,"Ваха Белый (Neville)",hard,1,Completed,"OLI Logistics Back Offices","OLI Logistics Back Offices: Objective #1","1","01:10:12","01:10:37",
Bot1,"Ваха Белый (Neville)",hard,1,Completed,"OLI Logistics Back Offices","OLI Logistics Back Offices: Objective #4","1","01:10:43","01:10:58",
Bot1,"Ваха Белый (Neville)",hard,1,Completed,"OLI Back Storage","OLI Back Storage: Objective #2","1","01:11:03","01:12:06",
Bot2,"Virgil Berwick",easy,26,Failed,"Big Sale","Zone place_SALE_03_KOSTIN","1","00:57:41","00:59:12",
Bot3,"Fernando Cloud",easy,12,Failed,"Power Station","Power Station: Objective #1","1","00:57:41","01:01:01",
Bot4,"Lindsay Rawlings",hard,24,Completed,"Database - Part 1","Item IDEA cargo manifests","1","00:57:41","00:57:58",
Bot4,"Lindsay Rawlings",hard,24,Failed,"Database - Part 1","Item Goshan cargo manifests","1","00:58:03","00:59:55",
Bot7,"Hershel Hair",normal,46,Failed,"TTS","TTS: Objective #4","1","00:57:43","01:00:44",
Bot6,"Bernie Maser",normal,33,Completed,"The Key to Success","Item Clothes design handbook - Part 2","1","00:57:43","01:14:54",
Bot6,"Bernie Maser",normal,33,Active,"The Key to Success","Item Clothes design handbook - Part 1","1","01:14:59","N/A",
Bot5,"Gage Marten",normal,38,Completed,"Hot Delivery","Zone place_merch_020_2","2","00:57:43","01:03:24",
Bot5,"Gage Marten",normal,38,Completed,"Hot Delivery","Zone place_merch_020_1","2","01:03:29","01:11:44",
Bot5,"Gage Marten",normal,38,Failed,"KIBA","KIBA: Objective #1","1","01:11:49","01:12:41",
Bot8,"Gerard Allard",easy,26,Completed,"Big Sale","Zone place_SALE_03_AVOKADO","1","00:57:45","00:58:32",
Bot8,"Gerard Allard",easy,26,Completed,"Big Sale","Zone place_SALE_03_TOPBRAND","1","00:58:37","00:59:05",
Bot8,"Gerard Allard",easy,26,Completed,"Big Sale","Zone place_SALE_03_DINO","1","00:59:10","01:01:15",
Bot8,"Gerard Allard",easy,26,Completed,"Big Sale","Zone place_SALE_03_TREND","1","01:01:20","01:02:18",
Bot8,"Gerard Allard",easy,26,Completed,"Big Sale","Zone place_SALE_03_KOSTIN","1","01:02:23","01:04:16",
Bot8,"Gerard Allard",easy,26,Failed,"Mantis","Mantis: Objective #1","1","01:04:22","01:05:27",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Archived,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #6","1","00:58:36","00:58:48",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Archived,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #7","1","00:58:53","00:59:14",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Archived,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #5","1","00:59:19","01:00:09",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Archived,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #3","1","01:00:14","01:00:28",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Archived,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #4","1","01:00:33","01:00:45",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Archived,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #2","1","01:00:50","01:01:18",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Archived,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #1","1","01:01:23","01:01:55",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"Generic","Generic: Objective #3","1","01:02:00","01:03:55",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"Generic","Generic: Objective #1","1","01:04:00","01:04:14",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"Generic","Generic: Objective #2","1","01:04:19","01:04:28",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Failed,"Parking Main Stairs","Parking Main Stairs: Objective #1","1","01:04:33","01:05:19",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Failed,"Parking Main Stairs","Parking Main Stairs: Objective #2","1","01:05:24","01:06:15",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"German","German: Objective #1","1","01:06:20","01:06:33",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"DOM","DOM: Objective #4","1","01:06:38","01:08:16",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"DOM","DOM: Objective #5","1","01:08:21","01:08:52",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"DOM","DOM: Objective #1","1","01:08:57","01:09:09",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"DOM","DOM: Objective #3","1","01:09:14","01:09:51",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"DOM","DOM: Objective #2","1","01:09:56","01:10:12",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"Techlight","Techlight: Objective #2","3","01:10:17","01:11:56",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"Techlight","Techlight: Objective #1","3","01:12:01","01:12:55",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"TEXHO","TEXHO: Objective #2","1","01:13:00","01:13:20",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"OLI Mall Entrance","OLI Mall Entrance: Objective #3","1","01:13:25","01:13:31",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"OLI Mall Entrance","OLI Mall Entrance: Objective #2","1","01:13:36","01:13:46",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Completed,"Goshan South Office","Goshan South Office: Objective #2","1","01:13:51","01:14:34",
Bot11,"Матвей Бухгалтер (Jerald)",hard,1,Active,"OLI Loading Area","OLI Loading Area: Objective #1","1","01:14:40","N/A",
Bot12,"Санёк Мутный (Jacques)",hard,1,Pending,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #6","1","00:58:36","N/A",
Bot14,"Андрюха Фотошоп (Tobias)",easy,1,Failed,"Scav Camp Area","Scav Camp Area: Objective #3","1","00:58:50","01:02:13",
Bot15,"Alexis Blumer",normal,38,Completed,"Power Station West Shack","Power Station West Shack: Objective #1","1","01:01:01","01:01:12",
Bot15,"Alexis Blumer",normal,38,Completed,"Power Station Switch","Power Station Switch: Objective #1","2","01:01:17","01:01:55",
Bot15,"Alexis Blumer",normal,38,Failed,"Power Station Stashes","Power Station Stashes: Objective #3","1","01:02:00","01:02:03",
Bot17,"Kory Dang",hard,40,Completed,"IDEA Office","IDEA Office: Objective #2","3","01:02:02","01:04:24",
Bot17,"Kory Dang",hard,40,Failed,"IDEA Office","IDEA Office: Objective #1","2","01:04:29","01:09:30",
Bot18,"Joe Armour",hard,35,Completed,"IDEA Office","IDEA Office: Objective #2","3","01:02:02","01:13:00",
Bot18,"Joe Armour",hard,35,Completed,"IDEA Office","IDEA Office: Objective #3","1","01:13:05","01:13:32",
Bot18,"Joe Armour",hard,35,Completed,"IDEA Office","IDEA Office: Objective #1","2","01:13:37","01:15:06",
Bot19,"Alfredo Fryer",hard,39,Completed,"Goshan North Office","Goshan North Office: Objective #2","1","01:02:37","01:03:41",
Bot19,"Alfredo Fryer",hard,39,Completed,"TTS","TTS: Objective #1","1","01:03:46","01:04:44",
Bot19,"Alfredo Fryer",hard,39,Completed,"TTS","TTS: Objective #3","1","01:04:50","01:05:06",
Bot19,"Alfredo Fryer",hard,39,Completed,"TTS","TTS: Objective #4","1","01:05:12","01:05:26",
Bot19,"Alfredo Fryer",hard,39,Completed,"Goshan Food Spawns","Goshan Food Spawns: Objective #3","4","01:05:31","01:10:59",
Bot19,"Alfredo Fryer",hard,39,Completed,"Goshan Food Spawns","Goshan Food Spawns: Objective #2","4","01:11:04","01:12:50",
Bot19,"Alfredo Fryer",hard,39,Completed,"Goshan Food Spawns","Goshan Food Spawns: Objective #1","4","01:12:55","01:13:49",
Bot19,"Alfredo Fryer",hard,39,Active,"KIBA","KIBA: Objective #1","1","01:13:54","N/A",
Bot21,"Мирон Малкин",normal,43,Failed,"Pharmacy","Pharmacy: Objective #1","1","01:06:28","01:06:47",
Bot21,"Мирон Малкин",normal,43,Failed,"Pharma","Pharma: Objective #1","1","01:06:52","01:07:23",
Bot21,"Мирон Малкин",normal,43,Failed,"Pharma","Pharma: Objective #2","1","01:07:28","01:07:58",
Bot21,"Мирон Малкин",normal,43,Completed,"The National","The National: Objective #2","1","01:08:03","01:08:39",
Bot21,"Мирон Малкин",normal,43,Failed,"The National","The National: Objective #1","1","01:08:44","01:09:00",
Bot22,"Landon Hennigan",hard,60,Failed,"KIBA","KIBA: Objective #1","1","01:06:32","01:07:18",
Bot26,"Tracey Leto",normal,64,Failed,"IDEA Office","IDEA Office: Objective #2","1","01:07:31","01:09:32",
Bot27,"Толян Приставка (Ivan)",hard,1,Failed,"Goshan North Office","Goshan North Office: Objective #1","1","01:08:11","01:08:56",
Bot29,"Валёк Табурет (Нестор)",hard,1,Completed,"IDEA Escalator Vestibules","IDEA Escalator Vestibules: Objective #1","1","01:09:18","01:10:21",
Bot29,"Валёк Табурет (Нестор)",hard,1,Completed,"IDEA Escalator Vestibules","IDEA Escalator Vestibules: Objective #2","1","01:10:26","01:11:02",
Bot29,"Валёк Табурет (Нестор)",hard,1,Failed,"Goshan Food Spawns","Goshan Food Spawns: Objective #3","1","01:11:07","01:14:38",
Bot31,"Христофор Снегирёв",hard,64,Failed,"KIBA","KIBA: Objective #1","1","01:10:33","01:13:11",
Bot32,"Виктор Шишкин",hard,39,Pending,"KIBA","KIBA: Objective #1","1","01:10:33","N/A",
Bot33,"Валерий Жданов",hard,43,Failed,"East Wall Container","East Wall Container: Objective #1","1","01:10:33","01:14:40",
Bot33,"Валерий Жданов",hard,43,Active,"Generic","Generic: Objective #3","1","01:14:45","N/A",
Bot36,"Гоги Неудачник (Ernest)",normal,1,Completed,"IDEA Lockers","IDEA Lockers: Objective #1","1","01:12:45","01:13:27",
Bot36,"Гоги Неудачник (Ernest)",normal,1,Completed,"TTS","TTS: Objective #4","1","01:13:32","01:14:57",
Bot36,"Гоги Неудачник (Ernest)",normal,1,Pending,"TTS","TTS: Objective #1","1","01:15:03","N/A",
