Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot65,"Костян Билетик (Герасим)",normal,1,Failed,"Black Pawn","Black Pawn: Objective #2","1","16:11:12","16:11:40",
Bot65,"Костян Билетик (Герасим)",normal,1,Failed,"Black Pawn","Black Pawn: Objective #1","1","16:11:45","16:13:52",
Bot65,"Костян Билетик (Герасим)",normal,1,Completed,"Command Center","Command Center: Objective #9","1","16:13:57","16:14:26",
Bot65,"Костян Билетик (Герасим)",normal,1,Failed,"Command Center","Command Center: Objective #6","2","16:14:31","16:16:34",
Bot67,"Юрий Бершов",normal,35,Failed,"Inventory Check","Zone baraholshik_arsenal_area_5","1","16:08:59","16:10:11",
Bot68,"Антип Казаков",normal,37,Failed,"Trenches","Trenches: Objective #1","1","16:09:00","16:10:17",
Bot68,"Антип Казаков",normal,37,Failed,"Trenches","Trenches: Objective #2","1","16:10:22","16:10:22",
Bot68,"Антип Казаков",normal,37,Failed,"Documents","Item Military documents #2","1","16:10:27","16:11:20",
Bot68,"Антип Казаков",normal,37,Failed,"Documents","Item Military documents #3","1","16:11:25","16:11:25",
Bot68,"Антип Казаков",normal,37,Failed,"Documents","Item Military documents #1","1","16:11:31","16:12:06",
Bot68,"Антип Казаков",normal,37,Failed,"Hermetic Door Switch","Hermetic Door Switch: Objective #1","1","16:12:11","16:12:16",
Bot68,"Антип Казаков",normal,37,Failed,"White Pawn","White Pawn: Objective #5","1","16:12:17","16:12:28",
Bot68,"Антип Казаков",normal,37,Failed,"White Pawn","White Pawn: Objective #1","1","16:12:33","16:12:33",
Bot69,"Тихон Юферев",normal,67,Completed,"White Pawn","White Pawn: Objective #1","1","16:10:40","16:12:54",
Bot69,"Тихон Юферев",normal,67,Completed,"White Pawn","White Pawn: Objective #5","1","16:12:59","16:13:16",
Bot69,"Тихон Юферев",normal,67,Completed,"White Pawn","White Pawn: Objective #4","1","16:13:21","16:14:36",
Bot69,"Тихон Юферев",normal,67,Completed,"White Pawn","White Pawn: Objective #2","1","16:14:41","16:15:07",
Bot69,"Тихон Юферев",normal,67,Completed,"White Pawn","White Pawn: Objective #3","1","16:15:12","16:15:28",
Bot69,"Тихон Юферев",normal,67,Completed,"White Pawn","White Pawn: Objective #6","1","16:15:33","16:15:52",
Bot69,"Тихон Юферев",normal,67,Failed,"D2 Switch","D2 Switch: Objective #1","1","16:15:58","16:26:08",
Bot69,"Тихон Юферев",normal,67,Completed,"Black Pawn Roof","Black Pawn Roof: Objective #3","2","16:16:53","16:24:33",
Bot69,"Тихон Юферев",normal,67,Failed,"Black Pawn Roof","Black Pawn Roof: Objective #2","2","16:24:38","16:26:08",
Bot70,"Cleveland Chaplin",easy,70,Failed,"Black Bishop","Black Bishop: Objective #3","1","16:11:21","16:11:38",
Bot70,"Cleveland Chaplin",easy,70,Failed,"Black Bishop","Black Bishop: Objective #2","1","16:11:43","16:13:50",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Bishop","Black Bishop: Objective #8","1","16:13:55","16:14:57",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Bishop","Black Bishop: Objective #6","1","16:15:02","16:16:09",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Bishop","Black Bishop: Objective #7","1","16:16:14","16:16:53",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Pawn","Black Pawn: Objective #11","1","16:16:58","16:18:41",
Bot70,"Cleveland Chaplin",easy,70,Failed,"Black Pawn","Black Pawn: Objective #8","1","16:18:46","16:18:46",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Pawn","Black Pawn: Objective #9","1","16:18:51","16:19:34",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Pawn","Black Pawn: Objective #10","1","16:19:40","16:19:43",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Pawn","Black Pawn: Objective #4","1","16:19:48","16:20:02",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Pawn","Black Pawn: Objective #3","1","16:20:07","16:20:32",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Pawn","Black Pawn: Objective #7","1","16:20:37","16:21:20",
Bot70,"Cleveland Chaplin",easy,70,Failed,"Black Pawn","Black Pawn: Objective #2","1","16:21:25","16:21:31",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Pawn","Black Pawn: Objective #6","1","16:21:36","16:21:43",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Black Pawn","Black Pawn: Objective #5","1","16:21:48","16:22:35",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Command Center","Command Center: Objective #9","1","16:22:40","16:23:01",
Bot70,"Cleveland Chaplin",easy,70,Completed,"Command Center","Command Center: Objective #6","2","16:23:06","16:24:14",
Bot70,"Cleveland Chaplin",easy,70,Failed,"Command Center","Command Center: Objective #7","1","16:24:19","16:28:35",
Bot71,"Stefan Donegan",easy,38,Failed,"White King","White King: Objective #3","1","16:11:22","16:13:10",
Bot72,"Вадим Говядинов",normal,37,Active,"Command Center","Command Center: Objective #8","1","16:11:26","N/A",
Bot73,"Астап Абрамович",normal,37,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #3","1","16:11:28","16:11:52",
Bot73,"Астап Абрамович",normal,37,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #6","1","16:11:57","16:15:01",
Bot73,"Астап Абрамович",normal,37,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #4","1","16:15:06","16:17:35",
Bot73,"Астап Абрамович",normal,37,Completed,"D2 Switch","D2 Switch: Objective #1","3","16:17:40","16:18:19",
Bot73,"Астап Абрамович",normal,37,Failed,"Black Pawn","Black Pawn: Objective #3","1","16:18:24","16:19:07",
Bot74,"Abe Foxwell",easy,36,Completed,"White Pawn","White Pawn: Objective #3","1","16:11:28","16:11:43",
Bot74,"Abe Foxwell",easy,36,Failed,"White Pawn","White Pawn: Objective #6","1","16:11:48","16:13:24",
Bot81,"Aubrey Lis",normal,35,Completed,"D2 Area","D2 Area: Objective #1","1","16:18:22","16:18:37",
Bot81,"Aubrey Lis",normal,35,Completed,"D2 Area","D2 Area: Objective #2","1","16:18:42","16:19:14",
Bot81,"Aubrey Lis",normal,35,Completed,"D2 Area","D2 Area: Objective #4","1","16:19:19","16:19:49",
Bot81,"Aubrey Lis",normal,35,Completed,"D2 Area","D2 Area: Objective #3","1","16:19:54","16:20:25",
Bot81,"Aubrey Lis",normal,35,Completed,"D2 Area","D2 Area: Objective #5","1","16:20:30","16:21:09",
Bot81,"Aubrey Lis",normal,35,Completed,"D2 Area","D2 Area: Objective #6","2","16:21:14","16:21:27",
Bot81,"Aubrey Lis",normal,35,Completed,"D2 from Dome","D2 from Dome: Objective #3","1","16:21:32","16:21:59",
Bot81,"Aubrey Lis",normal,35,Completed,"D2 from Dome","D2 from Dome: Objective #2","1","16:22:04","16:22:12",
Bot81,"Aubrey Lis",normal,35,Completed,"D2 from Dome","D2 from Dome: Objective #1","1","16:22:17","16:22:23",
Bot81,"Aubrey Lis",normal,35,Completed,"White Pawn","White Pawn: Objective #4","1","16:22:29","16:23:56",
Bot81,"Aubrey Lis",normal,35,Completed,"White Pawn","White Pawn: Objective #1","1","16:24:01","16:24:33",
Bot81,"Aubrey Lis",normal,35,Completed,"White Pawn","White Pawn: Objective #5","1","16:24:38","16:24:54",
Bot81,"Aubrey Lis",normal,35,Completed,"White Pawn","White Pawn: Objective #2","1","16:24:59","16:25:23",
Bot81,"Aubrey Lis",normal,35,Completed,"White Pawn","White Pawn: Objective #3","1","16:25:28","16:25:46",
Bot81,"Aubrey Lis",normal,35,Completed,"White Pawn","White Pawn: Objective #6","1","16:25:51","16:26:05",
Bot81,"Aubrey Lis",normal,35,Completed,"D2 Switch","D2 Switch: Objective #1","3","16:26:10","16:28:20",
Bot81,"Aubrey Lis",normal,35,Completed,"Black Pawn","Black Pawn: Objective #3","1","16:28:26","16:30:30",
Bot81,"Aubrey Lis",normal,35,Failed,"Black Pawn","Black Pawn: Objective #8","1","16:30:35","16:30:35",
Bot81,"Aubrey Lis",normal,35,Completed,"Black Pawn","Black Pawn: Objective #9","1","16:30:40","16:32:55",
Bot81,"Aubrey Lis",normal,35,Completed,"Black Pawn","Black Pawn: Objective #10","1","16:33:00","16:33:08",
Bot85,"Ефим Лермонтов",normal,17,Failed,"Train Yard","Train Yard: Objective #4","1","16:18:46","16:21:35",
Bot86,"Клим Мосяков",normal,37,Failed,"White Knight Rear Drop-Down","White Knight Rear Drop-Down: Objective #1","1","16:18:47","16:21:03",
Bot87,"Альберт Фрол (Augustine)",hard,1,Completed,"BMP #1","BMP #1: Objective #1","1","16:19:24","16:19:28",
Bot87,"Альберт Фрол (Augustine)",hard,1,Completed,"Scav Lands South Building","Scav Lands South Building: Objective #1","1","16:19:33","16:19:56",
Bot87,"Альберт Фрол (Augustine)",hard,1,Completed,"Scav Lands South Building","Scav Lands South Building: Objective #2","1","16:20:01","16:20:13",
Bot87,"Альберт Фрол (Augustine)",hard,1,Failed,"Command Center","Command Center: Objective #5","1","16:20:18","16:23:20",
Bot87,"Альберт Фрол (Augustine)",hard,1,Completed,"Command Center","Command Center: Objective #4","3","16:22:20","16:22:44",
Bot87,"Альберт Фрол (Augustine)",hard,1,Completed,"Command Center","Command Center: Objective #2","1","16:22:49","16:22:55",
Bot87,"Альберт Фрол (Augustine)",hard,1,Completed,"Command Center","Command Center: Objective #1","1","16:23:00","16:23:04",
Bot87,"Альберт Фрол (Augustine)",hard,1,Failed,"Command Center","Command Center: Objective #7","1","16:23:10","16:23:20",
Bot89,"Alphonso Johnson",normal,32,Failed,"Hermetic Depot","Hermetic Depot: Objective #5","1","16:19:44","16:19:44",
Bot89,"Alphonso Johnson",normal,32,Failed,"Hermetic Depot","Hermetic Depot: Objective #8","1","16:19:49","16:20:09",
